2/20/2015,15:00,24.2,91,0
2/20/2015,16:00,24.8,90,0
2/20/2015,17:00,25.1,90,0
2/20/2015,18:00,22.2,93,13
2/20/2015,19:00,22.1,96,14
2/20/2015,20:00,21.9,97,13
2/20/2015,21:00,21.7,98,13
2/20/2015,22:00,21.8,98,11
2/20/2015,23:00,21.7,98,13
2/21/2015,0:00,21.8,98,13
2/21/2015,1:00,21.4,98,15
2/21/2015,2:00,20.9,98,15
2/21/2015,3:00,21.1,98,15
2/21/2015,4:00,21.3,98,15
2/21/2015,5:00,21.1,98,15
2/21/2015,6:00,20.9,98,14
2/21/2015,7:00,20.9,98,14
2/21/2015,8:00,21.4,98,2
2/21/2015,9:00,22.5,97,0
2/21/2015,10:00,25.8,91,0
2/21/2015,11:00,26.5,86,0
2/21/2015,12:00,27.3,82,0
2/21/2015,13:00,27.8,82,0
2/21/2015,14:00,27.8,80,0
2/21/2015,15:00,27.4,81,0
2/21/2015,16:00,26.6,82,0
2/21/2015,17:00,26.4,83,0
2/21/2015,18:00,25.6,82,0
2/21/2015,19:00,23.6,92,10
2/21/2015,20:00,22.9,95,15
2/21/2015,21:00,22.6,95,14
2/21/2015,22:00,22.5,96,12
2/21/2015,23:00,22.4,96,15
2/22/2015,0:00,22.2,97,12
2/22/2015,1:00,22.2,97,12
2/22/2015,2:00,22.1,97,13
2/22/2015,3:00,21.8,96,10
2/22/2015,4:00,21.7,94,8
2/22/2015,5:00,21.2,96,6
2/22/2015,6:00,21.1,97,8
2/22/2015,7:00,21.1,97,9
2/22/2015,8:00,21.6,97,1
2/22/2015,9:00,22.8,96,0
2/22/2015,10:00,24.5,89,0
2/22/2015,11:00,26.1,84,0
2/22/2015,12:00,27.6,78,0
2/22/2015,13:00,26.1,81,0
2/22/2015,14:00,23.9,93,13
2/22/2015,15:00,23.8,95,10
2/22/2015,16:00,23.4,96,10
2/22/2015,17:00,23.3,97,9
2/22/2015,18:00,23.1,95,1
2/22/2015,19:00,23.1,96,2
2/22/2015,20:00,22.3,96,7
2/22/2015,21:00,21.8,97,12
2/22/2015,22:00,21.3,98,14
2/22/2015,23:00,21.2,98,15
2/23/2015,0:00,20.6,98,15
2/23/2015,1:00,20.3,98,15
2/23/2015,2:00,19.9,98,15
2/23/2015,3:00,20.2,98,15
2/23/2015,4:00,20,98,15
2/23/2015,5:00,19.4,98,15
2/23/2015,6:00,19.4,98,15
2/23/2015,7:00,19.6,98,15
2/23/2015,8:00,20.9,99,4
2/23/2015,9:00,21.7,98,0
2/23/2015,10:00,23.3,93,0
2/23/2015,11:00,26.2,84,0
2/23/2015,12:00,27.3,78,0
2/23/2015,13:00,28,78,0
2/23/2015,14:00,29.3,68,0
2/23/2015,15:00,28.9,74,0
2/23/2015,16:00,29.3,73,0
2/23/2015,17:00,28.4,74,0
2/23/2015,18:00,28.3,80,0
2/23/2015,19:00,26.4,84,0
2/23/2015,20:00,24.6,91,0
2/23/2015,21:00,24.2,91,0
2/23/2015,22:00,24.2,91,0
2/23/2015,23:00,23.7,93,0
2/24/2015,0:00,23.6,95,11
2/24/2015,1:00,23.2,96,12
2/24/2015,2:00,22.8,96,12
2/24/2015,3:00,22.8,97,10
2/24/2015,4:00,22.1,96,8
2/24/2015,5:00,21.3,95,3
2/24/2015,6:00,21.1,96,3
2/24/2015,7:00,20.2,96,10
2/24/2015,8:00,20.8,96,0
2/24/2015,9:00,23.3,93,0
2/24/2015,10:00,26.3,84,0
2/24/2015,11:00,28.2,78,0
2/24/2015,12:00,29.3,74,0
2/24/2015,13:00,30.1,67,0
2/24/2015,14:00,30.6,67,0
2/24/2015,15:00,30.8,64,0
2/24/2015,16:00,30.8,65,0
2/24/2015,17:00,30.7,64,0
2/24/2015,18:00,30.1,66,0
2/24/2015,19:00,27.2,78,0
2/24/2015,20:00,25.3,84,0
2/24/2015,21:00,24.4,87,0
2/24/2015,22:00,22.6,92,1
2/24/2015,23:00,21.9,95,1
2/25/2015,0:00,21.4,96,1
2/25/2015,1:00,21.2,97,2
2/25/2015,2:00,20.1,96,2
2/25/2015,3:00,19.4,97,2
